name,price,gtin,url
Doğadan Büyülü Bohça Vanilyalı Çay 10'lu,"59,90 ₺",8699432214325,https://www.gurmar.com.tr/do%C4%9Fadan-buyulu-bohca-vanilyal%C4%B1-cay-10lu
Doğadan Büyülü Bohça Masala Chai Siyah Çay 10'lu,"59,90 ₺",8699432214349,https://www.gurmar.com.tr/do%C4%9Fadan-buyulu-bohca-masala-chai-siyah-cay-10lu
Doğadan Earl Grey Demlik Poşet Çay 48'li,"69,50 ₺",8699580003871,https://www.gurmar.com.tr/do%C4%9Fadan-earl-grey-demlik-po%C5%9Fet-cay-48li
Doğadan Earl Grey Bardak Poşet Çay 25'li,"49,90 ₺",8699580003833,https://www.gurmar.com.tr/do%C4%9Fadan-earl-grey-bardak-po%C5%9Fet-cay-25li
Doğadan Büyülü Bohça Earl Grey Çay 10'lu,"59,90 ₺",8699432214363,https://www.gurmar.com.tr/do%C4%9Fadan-buyulu-bohca-earl-grey-cay-10lu
Doğadan Ayvalı Ihlamur Bitki Çayı 18'li,"35,90 ₺",8699432216916,https://www.gurmar.com.tr/do%C4%9Fadan-ayval%C4%B1-ihlamur-bitki-cay%C4%B1-18li
Doğadan Böğürtlen Çayı 20'li,"35,92 ₺",8699580000290,https://www.gurmar.com.tr/do%C4%9Fadan-bo%C4%9Furtlen-cay%C4%B1-20li
Doğanay Acılı Şalgam Suyu 1 Lt,"16,95 ₺",8693354001223,https://www.gurmar.com.tr/do%C4%9Fanay-ac%C4%B1l%C4%B1-%C5%9Falgam-suyu-1-lt
Doğadan Zencefil Limon Kabuklu Bitki Çayı 18'li,"35,92 ₺",8699432216954,https://www.gurmar.com.tr/do%C4%9Fadan-zencefil-limon-kabuklu-bitki-cay%C4%B1-18li
Doğadan Yumuşak İçimli Yeşil Çay 20'li,"35,95 ₺",8699432205972,https://www.gurmar.com.tr/do%C4%9Fadan-yumu%C5%9Fak-icimli-ye%C5%9Fil-cay-20li
Damla Minera Limon Aromalı Maden Suyu 6*200 Ml,"39,75 ₺",5449000176578,https://www.gurmar.com.tr/damla-minera-limon-aromal%C4%B1-maden-suyu-6-200-ml
Doğadan Yemeğin Ardından Çayı Zencefil Nane,"49,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fadan-yeme%C4%9Fin-ard%C4%B1ndan-cay%C4%B1-zencefil-nane
Doğadan Uyku Saati Bitki Çayı 18'li,"49,90 ₺",8699432216114,https://www.gurmar.com.tr/do%C4%9Fadan-uyku-saati-bitki-cay%C4%B1-18li
Doğadan Rahat Hisset Bitki Çayı 18'li,"49,90 ₺",8699432216138,https://www.gurmar.com.tr/do%C4%9Fadan-rahat-hisset-bitki-cay%C4%B1-18li
Doğadan Regl Dönemine Özel Bitki Çayı 18'li,"49,90 ₺",8699432214912,https://www.gurmar.com.tr/do%C4%9Fadan-regl-donemine-ozel-bitki-cay%C4%B1-18li
Doğadan Probiyotikli Beyaz Çay Kara Mürverli,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fadan-probiyotikli-beyaz-cay-kara-murverli
Doğadan Yeşil Çay 20'li,"35,92 ₺",8699580000450,https://www.gurmar.com.tr/do%C4%9Fadan-ye%C5%9Fil-cay-20li
Coca Cola 6*250 Ml,"108,95 ₺",5449000116475,https://www.gurmar.com.tr/coca-cola-6-250-ml
Doğadan Rezene Çayı 20'li,"35,92 ₺",8699580000436,https://www.gurmar.com.tr/do%C4%9Fadan-rezene-cay%C4%B1-20li
Doğadan Portakal Çiçeği Beyaz Çay,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fadan-portakal-cice%C4%9Fi-beyaz-cay
Doğadan Probiyotikli Rooibos Çayı Vanilyalı 14'lü,"59,90 ₺",8699432214301,https://www.gurmar.com.tr/do%C4%9Fadan-probiyotikli-rooibos-cay%C4%B1-vanilyal%C4%B1-14lu
Doğadan Kuşburnu Çayı 20'li,"35,92 ₺",8699580000054,https://www.gurmar.com.tr/do%C4%9Fadan-ku%C5%9Fburnu-cay%C4%B1-20li
Doğadan Probiyotik Yeşil Çay Açai ve Ananaslı 14'lü,"59,90 ₺",8699432214264,https://www.gurmar.com.tr/do%C4%9Fadan-probiyotik-ye%C5%9Fil-cay-acai-ve-ananasl%C4%B1-14lu
Doğadan Papatya Çayı 20'li,"35,92 ₺",8699580000306,https://www.gurmar.com.tr/do%C4%9Fadan-papatya-cay%C4%B1-20li
Doğadan Limonlu Yeşil Çay 20'li,"35,92 ₺",8699580004083,https://www.gurmar.com.tr/do%C4%9Fadan-limonlu-ye%C5%9Fil-cay-20li
Doğanay Şalgam Suyu 1 Lt,"16,95 ₺",8693354001025,https://www.gurmar.com.tr/do%C4%9Fanay-%C5%9Falgam-suyu-1-lt
Doğadan Gizli Bahçe Demlik Poşet 100'lü,"119,90 ₺",8699580003277,https://www.gurmar.com.tr/do%C4%9Fadan-gizli-bahce-demlik-po%C5%9Fet-100lu
Doğadan Gizli Bahçe Demlik Poşet Çay 48'li,"69,50 ₺",8699580003253,https://www.gurmar.com.tr/do%C4%9Fadan-gizli-bahce-demlik-po%C5%9Fet-cay-48li
Doğadan Ihlamur Çayı 18'li,"35,92 ₺",8699432216930,https://www.gurmar.com.tr/do%C4%9Fadan-ihlamur-cay%C4%B1-18li
Dr.Oetker Sıcak Çikolata Tadında 25 Gr,"3,95 ₺",8690629435349,https://www.gurmar.com.tr/dr-oetker-s%C4%B1cak-cikolata-tad%C4%B1nda-25-gr
Dr.Oetker İçilebilir Çikolata 28 Gr,"3,95 ₺",8690629229696,https://www.gurmar.com.tr/dr-oetker-icilebilir-cikolata-28-gr
Dr. Oetker Mocaccino Milkshake 18 gr,"4,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dr-oetker-mocaccino-milkshake-18-gr
Dr.Oetker Muzlu Milkshake Toz İçecek 25 Gr,"5,90 ₺",8690629432225,https://www.gurmar.com.tr/dr-oetker-muzlu-milkshake-toz-icecek-25-gr
Dr. Oetker Karamel Macchiato Milkshake 18 gr,"4,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/dr-oetker-karamel-macchiato-milkshake-18-gr
Dr.Oetker Çilekli Milkshake Toz İçecek 26 Gr,"5,90 ₺",8690629432256,https://www.gurmar.com.tr/dr-oetker-cilekli-milkshake-toz-icecek-26-gr
Dr. Oetker Çikolatalı Çilekli Milkshake 24 gr,"5,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/dr-oetker-cikolatal%C4%B1-cilekli-milkshake-24-gr
Dr.Oetker Çikolatalı Milkshake Toz İçecek 30 Gr,"5,90 ₺",8690629432218,https://www.gurmar.com.tr/dr-oetker-cikolatal%C4%B1-milkshake-toz-icecek-30-gr
Doğanay Şalgam Suyu 300 Ml,"11,90 ₺",8693354005696,https://www.gurmar.com.tr/do%C4%9Fanay-%C5%9Falgam-suyu-300-ml
Dr. Oetker Ekspres Salep 14 Gr,"3,95 ₺",8690629219697,https://www.gurmar.com.tr/dr--oetker-ekspres-salep-14-gr
Doğanay Sade Şalgam Suyu 2 Lt,"38,90 ₺",8693354001032,https://www.gurmar.com.tr/do%C4%9Fanay-sade-%C5%9Falgam-suyu-2-lt
Doğanay Acılı Şalgam Suyu Cam 1 Lt,"43,50 ₺",8693354004217,https://www.gurmar.com.tr/do%C4%9Fanay-ac%C4%B1l%C4%B1-%C5%9Falgam-suyu-cam-1-lt
Doğanay Limonata 1 Lt,"17,50 ₺",8693354003838,https://www.gurmar.com.tr/do%C4%9Fanay-limonata-1-lt
