name,price,gtin,url
Lezita Piliç Baton Sucuk 450 Gr,"49,90 ₺",8696425014931,https://www.gurmar.com.tr/lezita-pilic-baton-sucuk-450-gr
Keskinoğlu Piliç Kalçalı But Kg,"59,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-kalcal%C4%B1-but-kg
Namet Kokteyl Dana Sosis 250 Gr,"119,90 ₺",8697471724614,https://www.gurmar.com.tr/namet-kokteyl-dana-sosis-250-gr
Keskinoğlu Piliç Izgaralık Kanat Kg,"129,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-izgaral%C4%B1k-kanat-kg
Namet Nam Nam Pişmiş Dana Döner 200 Gr,"89,90 ₺",8697471723792,https://www.gurmar.com.tr/namet-nam-nam-pi%C5%9Fmi%C5%9F-dana-doner-200-gr
Namet Gurme Dana Sucuk 240 Gr,"179,90 ₺",8697471727219,https://www.gurmar.com.tr/namet-gurme-dana-sucuk-240-gr
Keskinoğlu Piliç Izgara Tava Kg,"139,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-izgara-tava-kg
Keskinoğlu Piliç Fileto Kg,"168,90 ₺",Belirtilmemis,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-fileto-kg
Keskinoğlu Piliç Ciğer 550 Gr Paket,"23,00 ₺",2720557000008,https://www.gurmar.com.tr/keskino%C4%9Flu-pilic-ci%C4%9Fer-550-gr-paket
Dana Bonfile Kg,"729,95 ₺",2706696000000,https://www.gurmar.com.tr/dana-bonfile-kg-
Dana Antrikot Kg,"499,95 ₺",2711945000007,https://www.gurmar.com.tr/dana-antrikot-kg-
Lezita Nugget 300 Gr,"43,90 ₺",8696425006141,https://www.gurmar.com.tr/lezita-nugget-300-gr
Lezita Mangallık Izgara Üst Kanat Kg,"133,50 ₺",2725258000005,https://www.gurmar.com.tr/lezita-mangall%C4%B1k-izgara-ust-kanat-kg
